Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
541,Kaluka Maiava,CLE,ILB,16,0,0,0,0,0,0,0,0,2,0,2,0,3.6,57.9
542,Michael Jenkins,MIN,WR,16,0,0,0,0,0,40,449,2,0,0,0,0,3.6,56.9
543,O'Brien Schofield,ARI,OLB,9,0,0,0,0,0,0,0,0,4,0,0,0,6.3,56.7
544,Albert McClellan,BAL,ILB,14,0,0,0,0,0,0,0,0,1,0,1,2,4,56.6
545,Nolan Carroll,MIA,CB,14,0,0,0,0,0,0,0,0,1,0,1,0,4,56.5
546,Tony Scheffler,DET,TE,15,0,0,0,0,0,42,504,1,0,0,0,0,3.8,56.4
547,Jerry Hughes,IND,DE,16,0,0,0,0,0,0,0,0,4,0,0,0,3.5,56.3
548,Joseph Morgan,NO,WR,14,0,0,0,1,0,10,379,3,0,0,0,0,4,56
549,Evander Hood,PIT,DT,16,0,0,0,0,0,0,0,0,3,0,0,2,3.5,55.6
549,Zach Miller,SEA,TE,16,0,0,0,0,0,38,396,3,0,0,0,0,3.5,55.6
551,Corey Lynch,LAC,SS,16,0,0,0,0,0,0,0,0,0,2,0,1,3.5,55.5
551,Kavell Conner,IND,ILB,14,0,0,0,0,0,0,0,0,1,0,0,0,4,55.5
551,Kyle Wilson,NYJ,CB,16,0,0,0,0,0,0,0,0,0,1,1,0,3.5,55.5
554,Mario Manningham,SF,WR,12,0,0,0,64,0,42,449,1,0,0,0,0,4.6,55.3
555,Kamerion Wimbley,TEN,OLB,16,0,0,0,0,0,0,0,0,6,0,1,0,3.4,55.2
556,Tony Carter,DEN,CB,15,0,0,0,0,0,0,0,0,0,2,0,1,3.7,55
557,Matt Shaughnessy,LV,DE,16,0,0,0,0,0,0,0,0,3.5,0,0,0,3.4,54.9
558,Sen'Derrick Marks,TEN,DE,14,0,0,0,0,0,0,0,0,1.5,0,1,0,3.9,54.7
558,Will Witherspoon,TEN,OLB,14,0,0,0,0,0,0,0,0,1,1,1,0,3.9,54.7
558,Alshon Jeffery,CHI,WR,10,0,0,0,0,0,24,367,3,0,0,0,0,5.5,54.7
561,Tiquan Underwood,TB,WR,14,0,0,0,1,0,28,425,2,0,0,0,0,3.9,54.6
561,Randy Starks,MIA,DE,16,0,0,0,0,0,0,0,0,4.5,1,0,0,3.4,54.6
561,Doug Baldwin,SEA,WR,14,0,0,0,0,0,29,366,3,0,0,0,0,3.9,54.6
564,Ray McDonald,SF,DT,16,0,0,0,0,0,0,0,0,2.5,0,1,0,3.4,54.5
564,Eric Wright,TB,CB,10,0,0,0,0,0,0,0,0,0,1,0,1,5.4,54.5
564,Kevin Williams,MIN,DT,16,0,0,0,0,0,0,0,0,2,0,0,2,3.4,54.5
564,Tavon Wilson,NE,SS,16,0,0,0,0,0,0,0,0,0,4,0,2,3.4,54.5
568,Cullen Jenkins,PHI,DE,16,0,0,0,0,0,0,0,0,4,0,1,1,3.4,54.4
569,Tyson Jackson,KC,DE,15,0,0,0,0,0,0,0,0,3,0,0,0,3.6,54.3
569,Kendall Reyes,LAC,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,3.4,54.3
571,Dexter McCluster,KC,RB,16,0,0,0,70,0,52,452,1,0,0,0,0,3.4,54.2
572,Leon Hall,CIN,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,3.9,54
572,Chris Crocker,CIN,SS,13,0,0,0,0,0,0,0,0,0,3,0,1,4.2,54
572,Matt Giordano,LV,FS,16,0,0,0,0,0,0,0,0,0,2,0,0,3.4,54
572,Kansas City Chiefs,KC,DST,16,0,0,0,0,0,0,0,0,27,7,14,6,3.4,54
576,Jeff Cumberland,NYJ,TE,15,0,0,0,0,0,29,359,3,0,0,0,0,3.6,53.9
577,Chris Wells,ARI,RB,8,0,0,0,234,5,1,24,0,0,0,0,0,6.7,53.8
578,Gerald Sensabaugh,DAL,FS,15,0,0,0,0,0,0,0,0,0,0,1,0,3.6,53.5
578,Robert Turbin,SEA,RB,16,0,0,0,354,0,19,181,0,0,0,0,0,3.3,53.5
578,Tim Dobbins,HOU,ILB,14,0,0,0,0,0,0,0,0,0,1,0,4,3.8,53.5
581,Rashad Jennings,JAX,RB,10,0,0,0,283,2,19,130,0,0,0,0,0,5.3,53.3
581,Michael Brockers,LAR,DL,13,0,0,0,0,0,0,0,0,4,0,1,0,4.1,53.3
583,Kevin Vickerson,DEN,DE,16,0,0,0,0,0,0,0,0,2,0,1,0,3.3,53.1
583,Kendall Hunter,SF,RB,11,0,0,0,371,2,9,60,0,0,0,0,0,4.8,53.1
585,Tommy Kelly,LV,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,3.3,52.8
586,James Casey,HOU,TE,16,0,0,0,6,0,34,330,3,0,0,0,0,3.2,51.6
587,Nate Clements,CIN,SS,15,0,0,0,0,0,0,0,0,0,1,1,0,3.4,51.5
587,Chris Prosinski,JAX,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.2,51.5
589,Leroy Hill,SEA,LB,13,0,0,0,0,0,0,0,0,1.5,0,1,0,3.9,51.3
589,Mike DeVito,NYJ,DE,16,0,0,0,0,0,0,0,0,1,0,2,0,3.2,51.3
589,Tony Moeaki,KC,TE,15,0,0,0,0,0,33,453,1,0,0,0,0,3.4,51.3
589,Keith Brooking,DEN,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,3.2,51.3
593,Whitney Mercilus,HOU,OLB,16,0,0,0,0,0,0,0,0,6,0,2,1,3.2,51.2
594,Jimmy Wilson,MIA,SS,15,0,0,0,0,0,0,0,0,2,0,1,0,3.4,50.9
595,Delanie Walker,SF,TE,16,0,0,0,0,0,21,344,3,0,0,0,0,3.2,50.4
596,DJ Smith,GB,K,6,0,0,0,0,0,0,0,0,2,0,0,0,8.4,50.3
597,Cory Redding,IND,DE,14,0,0,0,0,0,0,0,0,2,0,0,1,3.6,50.2
598,Austin Pettis,LAR,WR,14,0,0,0,0,0,30,261,4,0,0,0,0,3.6,50.1
599,Victor Butler,DAL,OLB,16,0,0,0,0,0,0,0,0,3,0,2,1,3.1,50
599,Darnell Dockett,ARI,DT,15,0,0,0,0,0,0,0,0,1.5,0,0,0,3.3,50
599,Jason Worilds,PIT,OLB,16,0,0,0,0,0,0,0,0,5,0,0,0,3.1,50
602,Jerraud Powers,IND,CB,8,0,0,0,0,0,0,0,0,0,1,0,0,6.2,49.5
602,MD Jennings,GB,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.1,49.5
602,Earl Bennett,CHI,WR,12,0,0,0,0,0,29,375,2,0,0,0,0,4.1,49.5
602,Kelvin Hayden,CHI,CB,16,0,0,0,0,0,0,0,0,0,1,0,4,3.1,49.5
606,Jonathan Vilma,NO,OLB,11,0,0,0,0,0,0,0,0,1,1,0,0,4.5,49.3
607,Shaun Draughn,KC,RB,16,0,0,0,233,2,24,158,0,0,0,1,0,3.1,49.1
607,Charles Woodson,GB,SS,7,0,0,0,0,0,0,0,0,1.5,1,1,0,7,49.1
607,Olivier Vernon,MIA,DE,16,0,0,0,0,0,0,0,0,3.5,0,1,0,3.1,49.1
610,Graham Gano,CAR,K,6,0,0,0,0,0,0,0,0,0,0,0,0,8.2,49
610,Isa Abdul-Quddus,NO,FS,15,0,0,0,0,0,0,0,0,0,2,0,1,3.3,49
610,Patrick Chung,NE,FS,12,0,0,0,0,0,0,0,0,0,2,0,0,4.1,49
610,Reed Doughty,WAS,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.1,49
614,Mike Martin,TEN,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,3,48.7
615,Terrance Knighton,JAX,DT,16,0,0,0,0,0,0,0,0,2,0,2,0,3,48.2
616,Haruki Nakamura,CAR,FS,13,0,0,0,-4,0,0,0,0,0,2,0,0,3.7,48.1
617,Mohamed Sanu Sr.,CIN,WR,9,73,1,0,15,0,16,154,4,0,0,0,0,5.3,47.82
618,Sam Shields,GB,CB,10,0,0,0,0,0,0,0,0,1,3,0,0,4.8,47.8
618,Rueben Randle,NYG,WR,16,0,0,0,0,0,19,298,3,0,0,0,0,3,47.8
620,Mike Goodson,LV,RB,12,0,0,0,221,0,16,195,1,0,0,0,0,4,47.6
621,Dan Williams,ARI,NT,15,0,0,0,0,0,0,0,0,0,0,0,1,3.2,47.5
622,Jacoby Jones,BAL,WR,16,0,0,0,6,0,30,406,1,0,0,0,0,3,47.2
622,Justin Forsett,HOU,RB,16,0,0,0,374,1,3,38,0,0,0,0,0,3,47.2
622,Garrett McIntyre,NYJ,OLB,16,0,0,0,0,0,0,0,0,3.5,0,0,1,3,47.2
625,Billy Winn,CLE,DE,16,0,0,0,0,0,0,0,0,1,1,0,2,2.9,47.1
625,Anthony McCoy,SEA,TE,16,0,0,0,0,0,18,291,3,0,0,0,0,2.9,47.1
625,Manny Lawson,CIN,OLB,16,0,0,0,0,0,0,0,0,2,0,1,0,2.9,47.1
628,Justin Bannan,DEN,DT,16,0,0,0,0,0,0,0,0,0,0,1,1,2.9,47
628,Jayron Hosley,NYG,CB,12,0,0,0,0,0,0,0,0,0,1,1,1,3.9,47
630,Ellis Lankster,NYJ,CB,15,0,0,0,0,0,0,0,0,1,2,1,0,3.1,46.7
630,Junior Galette,NO,OLB,12,0,0,0,0,0,0,0,0,5,0,1,0,3.9,46.7
632,Greg Toler,ARI,CB,11,0,0,0,0,0,0,0,0,0,2,0,0,4.2,46.5
633,Dwight Freeney,IND,DE,14,0,0,0,0,0,0,0,0,5,0,1,0,3.3,46.4
633,Travis Benjamin,CLE,WR,14,0,0,0,66,0,18,298,2,0,0,0,0,3.3,46.4
635,Moise Fokou,IND,ILB,16,0,0,0,0,0,0,0,0,1,0,1,0,2.9,46.1
636,Dezman Moses,GB,OLB,16,0,0,0,0,0,0,0,0,4,0,1,0,2.9,46
637,Harry Douglas,ATL,WR,15,0,0,0,4,0,38,395,1,0,0,0,0,3.1,45.9
637,Louis Murphy,CAR,WR,16,0,0,0,3,1,25,336,1,0,0,0,0,2.9,45.9
639,Rocky McIntosh,LAR,ILB,16,0,0,0,0,0,0,0,0,1,1,0,0,2.8,45.6
640,Ike Taylor,PIT,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,3.8,45.5
640,Aaron Ross,JAX,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.2,45.5
640,Jarret Johnson,LAC,OLB,15,0,0,0,0,0,0,0,0,1.5,0,1,0,3,45.5
640,Paul Soliai,MIA,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,1,2.8,45.5
644,Mathias Kiwanuka,NYG,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,2.8,45.2
645,Brooks Reed,HOU,OLB,12,0,0,0,0,0,0,0,0,2.5,0,1,0,3.8,45.1
646,Dan Connor,DAL,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.2,45
646,Trumaine Johnson,LAR,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,2.8,45
648,Lorenzo Alexander,WAS,OLB,16,0,0,0,0,0,0,0,0,2.5,0,0,1,2.8,44.7
649,Colin McCarthy,TEN,ILB,7,0,0,0,0,0,0,0,0,0,1,0,0,6.4,44.5
649,Vance Walker,ATL,DE,16,0,0,0,0,0,0,0,0,3,0,1,0,2.8,44.5
649,Erik Coleman,DET,SS,12,0,0,0,0,0,0,0,0,0,1,0,0,3.7,44.5
652,Garrett Graham,HOU,TE,15,0,0,0,0,0,28,263,3,0,0,0,0,3,44.3
653,Brady Quinn,KC,QB,10,1141,2,8,66,0,0,0,0,0,0,0,0,4.4,44.24
654,Jarius Wright,MIN,WR,7,0,0,0,11,0,22,310,2,0,0,0,0,6.3,44.1
654,Tom Zbikowski,IND,SS,11,0,0,0,0,0,0,0,0,1,1,0,0,4,44.1
656,Ryan Pickett,GB,NT,16,0,0,0,0,0,0,0,0,0,0,0,0,2.8,44
656,Julian Edelman,NE,WR,9,0,0,0,45,0,21,235,3,0,0,1,1,4.9,44
656,Ahmad Black,TB,FS,16,0,0,0,0,0,0,0,0,0,2,1,0,2.8,44
656,Justin Medlock,CAR,K,10,0,0,0,0,0,0,0,0,0,0,0,0,4.4,44
660,Dustin Keller,NYJ,TE,8,0,0,0,0,0,28,317,2,0,0,0,0,5.5,43.7
661,Austen Lane,JAX,DE,11,0,0,0,0,0,0,0,0,2,0,1,0,4,43.5
662,Stephen Hill,NYJ,WR,11,0,0,0,0,0,21,252,3,0,0,0,0,3.9,43.2
662,Ronnie Hillman,DEN,RB,14,0,0,0,330,1,10,62,0,0,0,0,0,3.1,43.2
664,Aldrick Robinson,WAS,WR,15,0,0,0,14,0,11,237,3,0,0,0,0,2.9,43.1
665,Ryan Broyles,DET,WR,10,0,0,0,0,0,22,310,2,0,0,0,0,4.3,43
665,Dontari Poe,KC,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,2.7,43
665,Josh Brown,CIN,K,4,0,0,0,0,0,0,0,0,0,0,0,0,10.8,43
665,Nigel Bradham,BUF,ILB,16,0,0,0,0,0,0,0,0,0,0,0,1,2.7,43
669,Nate Burleson,DET,WR,6,0,0,0,48,0,27,240,2,0,0,0,0,7.1,42.8
669,Brad Smith,BUF,WR,15,0,0,1,116,1,14,152,2,0,0,0,0,2.9,42.8
669,Ben Tate,HOU,RB,11,0,0,0,279,2,11,49,0,0,0,0,0,3.9,42.8
669,Riley Cooper,PHI,WR,11,0,0,0,0,0,23,248,3,0,0,0,0,3.9,42.8
673,AJ Jefferson,MIN,CB,15,0,0,0,0,0,0,0,0,0,0,0,1,2.8,42.5
674,Jermaine Cunningham,NE,OLB,12,0,0,0,0,0,0,0,0,2.5,0,0,2,3.5,42.1
674,Troy Polamalu,PIT,SS,7,0,0,0,0,0,0,0,0,1,1,0,0,6,42.1
676,Jacob Lacey,DET,CB,11,0,0,0,0,0,0,0,0,0,1,0,0,3.8,42
676,Louis Delmas,DET,FS,8,0,0,0,0,0,0,0,0,0,1,0,0,5.2,42
678,Chris Canty,NYG,DE,9,0,0,0,0,0,0,0,0,3,0,0,0,4.7,41.9
679,Rob Housler,ARI,TE,15,0,0,0,0,0,45,417,0,0,0,0,0,2.8,41.7
679,John Hughes,CLE,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,2.6,41.7
681,Justin Rogers,BUF,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.6,41.5
681,Ricardo Silva,DET,SS,10,0,0,0,0,0,0,0,0,0,1,0,1,4.2,41.5
681,Keith Rivers,NYG,OLB,11,0,0,0,0,0,0,0,0,0,0,0,1,3.8,41.5
681,Ryan Mouton,TEN,DB,13,0,0,0,0,0,0,0,0,0,0,0,0,3.2,41.5
685,Chris Cook,MIN,CB,10,0,0,0,0,0,0,0,0,1,0,0,0,4.1,41.1
686,Cedric Benson,GB,RB,5,0,0,0,248,1,14,97,0,0,0,0,0,8.1,40.5
686,Brandon Bolden,NE,RB,10,0,0,0,274,2,2,11,0,0,0,0,0,4,40.5
686,Lardarius Webb,BAL,FS,6,0,0,0,0,0,0,0,0,0,1,1,1,6.8,40.5
689,Cedric Peerman,CIN,RB,14,0,0,0,258,1,9,85,0,0,0,0,0,2.9,40.3
690,Montell Owens,JAX,FB,13,0,0,0,209,1,8,113,0,0,0,0,0,3.1,40.2
691,Coby Fleener,IND,TE,12,0,0,0,0,0,26,281,2,0,0,0,0,3.3,40.1
691,Melvin Ingram III,LAC,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,2.5,40.1
693,Frank Alexander,CAR,DE,16,0,0,0,0,0,0,0,0,2.5,0,0,2,2.5,40
694,Pat Lee,DET,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,2.6,39.5
694,Da'Norris Searcy,BUF,SS,15,0,0,0,0,0,0,0,0,0,0,2,0,2.6,39.5
694,Dwight Lowery,JAX,FS,9,0,0,0,0,0,0,0,0,0,1,0,1,4.4,39.5
694,Akeem Jordan,PHI,ILB,14,0,0,0,0,0,0,0,0,0,0,2,0,2.8,39.5
694,DJ Moore,CHI,CB,13,0,0,0,0,0,0,0,0,0,2,0,0,3,39.5
699,Kendall Langford,LAR,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,2.4,39.2
700,Peyton Hillis,KC,RB,13,0,0,0,309,1,10,62,0,0,0,0,0,3,39.1
701,Ernie Sims,DAL,OLB,10,0,0,0,0,0,0,0,0,1,0,0,0,3.9,39
701,Kyle Moore,BUF,DE,12,0,0,0,0,0,0,0,0,3,0,0,0,3.2,39
703,Chaz Schilens,NYJ,WR,15,0,0,0,0,0,28,289,2,0,0,0,0,2.6,38.9
703,Devery Henderson,NO,WR,15,0,0,0,13,0,22,316,1,0,0,0,0,2.6,38.9
705,TJ Graham,BUF,WR,15,0,0,0,5,0,31,322,1,0,0,0,0,2.6,38.7
706,Mike Mitchell,LV,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,2.4,38.6
707,Bryan Thomas,NYJ,LB,12,0,0,0,0,0,0,0,0,2.5,0,0,0,3.2,38.5
707,Leodis McKelvin,BUF,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,3,38.5
707,Jonathan Baldwin,KC,WR,15,0,0,0,0,0,20,325,1,0,0,0,0,2.6,38.5
710,Tom Crabtree,GB,TE,14,0,0,0,0,0,8,203,3,0,0,0,0,2.7,38.3
711,Billy Cundiff,WAS,K,5,0,0,0,0,0,0,0,0,0,0,0,0,7.6,38
711,Tom Johnson,NO,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,2.5,38
713,Jovan Belcher,KC,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,3.4,37.5
713,Dimitri Patterson,MIA,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,4.2,37.5
715,Jonte Green,DET,CB,15,0,0,0,0,0,0,0,0,1,1,0,0,2.5,37.2
716,Cedric Griffin,WAS,SS,9,0,0,0,0,0,0,0,0,0,0,1,0,4.1,37
716,Terrell Suggs,BAL,DE,8,0,0,0,0,0,0,0,0,2,0,0,0,4.6,37
716,DeJon Gomes,WAS,SS,15,0,0,0,0,0,0,0,0,0,1,0,1,2.5,37
716,Marcus Trufant,SEA,CB,12,0,0,0,0,0,0,0,0,0,0,1,1,3.1,37
716,Don Carey,DET,CB,9,0,0,0,0,0,0,0,0,0,2,0,0,4.1,37
721,Logan Paulsen,WAS,TE,16,0,0,0,0,0,25,308,1,0,0,0,0,2.3,36.8
722,Eugene Sims,LAR,DE,13,0,0,0,0,0,0,0,0,3,1,0,0,2.8,36.7
723,Robert Geathers,CIN,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,2.3,36.5
723,Bradley Fletcher,LAR,CB,16,0,0,0,0,0,0,0,0,1,1,1,0,2.3,36.5
723,Brian Cushing,HOU,ILB,5,0,0,0,0,0,0,0,0,0,1,1,0,7.3,36.5
726,Brandon Boykin,PHI,CB,16,0,0,0,0,0,0,0,0,1,0,1,0,2.3,36.3
727,Mike Daniels,GB,DT,14,0,0,0,0,0,0,0,0,2,0,0,2,2.6,36.1
728,Tim Shaw,TEN,OLB,16,0,0,0,0,0,0,0,0,0,0,1,0,2.2,36
729,Fred Evans,MIN,NT,16,0,0,0,0,0,0,0,0,2,0,0,0,2.2,35.9
729,Alan Branch,SEA,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,2.2,35.9
731,Pernell McPhee,BAL,OLB,12,0,0,0,0,0,0,0,0,1.5,0,0,0,3,35.7
732,Lamar Miller,MIA,RB,13,0,0,0,250,1,6,45,0,0,0,0,0,2.7,35.5
732,Tracy Porter,DEN,CB,6,0,0,0,0,0,0,0,0,0,1,0,0,5.9,35.5
732,Josh Thomas,CAR,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,2.2,35.5
735,Rashad Johnson,ARI,FS,15,0,0,0,64,0,0,0,0,0,2,0,1,2.4,35.4
735,Andre Carter,LV,DE,12,0,0,0,0,0,0,0,0,2.5,0,1,0,3,35.4
737,Chris Ivory,NO,RB,6,0,0,0,217,2,2,15,0,0,0,0,0,5.9,35.2
738,Abram Elam,KC,FS,12,0,0,0,0,0,0,0,0,0,0,0,0,2.9,35
738,Corey White,NO,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,3.5,35
738,Aaron Williams,BUF,SS,11,0,0,0,0,0,0,0,0,0,0,0,0,3.2,35
738,David Hawthorne,NO,OLB,11,0,0,0,0,0,0,0,0,0,0,0,0,3.2,35
742,William Powell,ARI,RB,13,0,0,0,217,0,19,132,0,0,0,0,0,2.7,34.9
743,Stephen Bowen,WAS,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,2.2,34.8
744,Montario Hardesty,CLE,RB,13,0,0,0,271,1,2,16,0,0,0,0,0,2.7,34.7
745,James Starks,GB,RB,6,0,0,0,255,1,4,31,0,0,0,0,0,5.8,34.6
746,Colt Anderson,PHI,SS,14,0,0,0,0,0,0,0,0,0,1,1,0,2.5,34.5
746,Quincy Black,TB,LB,9,0,0,0,0,0,0,0,0,0,0,0,1,3.8,34.5
748,Toby Gerhart,MIN,RB,16,0,0,0,169,1,20,155,0,0,0,0,0,2.2,34.4
749,Alex Carrington,BUF,DT,16,0,0,0,0,0,0,0,0,2,0,1,0,2.1,34.3
749,Richard Seymour,LV,DT,8,0,0,0,0,0,0,0,0,3,0,0,1,4.3,34.3
749,Da'Quan Bowers,TB,DE,10,0,0,0,0,0,0,0,0,3,0,0,0,3.4,34.3
749,Lawrence Jackson,DET,DE,15,0,0,0,0,0,0,0,0,2.5,0,1,0,2.3,34.3
753,Letroy Guion,MIN,NT,15,0,0,0,0,0,0,0,0,2,0,0,0,2.3,34.2
754,Mike Neal,GB,OLB,11,0,0,0,0,0,0,0,0,4.5,0,0,0,3.1,34.1
755,Will Hill,NYG,SS,12,0,0,0,0,0,0,0,0,0,0,1,1,2.8,34
755,Quintin Demps,HOU,SS,12,0,0,0,0,0,0,0,0,0,0,0,1,2.8,34
757,Stephen Paea,CHI,DT,15,0,0,0,0,0,0,0,0,2.5,0,0,0,2.3,33.9
758,Brendon Ayanbadejo,BAL,LB,16,0,0,0,0,0,0,0,0,1,0,0,1,2.1,33.7
759,Craig Stevens,TEN,TE,15,0,0,0,0,0,23,275,1,0,0,0,0,2.2,33.5
759,Sedrick Ellis,NO,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,2.1,33.5
761,Antwan Barnes,LAC,OLB,11,0,0,0,0,0,0,0,0,3,0,1,2,3,33.4
761,CJ Wilson,GB,NT,11,0,0,0,0,0,0,0,0,2.5,0,0,0,3,33.4
763,Kevin Smith,DET,RB,12,0,0,0,134,1,10,79,1,0,0,0,0,2.8,33.3
764,Charles Clay,MIA,TE,14,0,0,0,0,0,18,212,2,0,0,0,0,2.4,33.2
765,Ma'ake Kemoeatu,BAL,NT,15,0,0,0,0,0,0,0,0,1,0,1,0,2.2,33.1
766,Jimmy Smith,BAL,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,3,33
766,Stanford Routt,HOU,CB,9,0,0,0,0,0,0,0,0,0,2,1,0,3.7,33
766,Darryl Sharpton,HOU,ILB,7,0,0,0,0,0,0,0,0,0,1,0,1,4.7,33
766,Nate Kaeding,MIA,K,5,0,0,0,0,0,0,0,0,0,0,0,0,6.6,33
766,Earl Mitchell,HOU,DT,16,0,0,0,0,0,0,0,0,0,0,1,0,2.1,33
771,Kellen Davis,CHI,TE,16,0,0,0,0,0,19,229,2,0,0,0,0,2.1,32.9
772,Kirk Cousins,WAS,QB,3,466,4,3,22,0,0,0,0,0,0,0,0,10.9,32.84
773,Martez Wilson,NO,OLB,16,0,0,0,0,0,0,0,0,3,0,1,1,2,32.8
774,David Thomas,NO,TE,15,0,0,0,0,0,11,86,4,0,0,0,0,2.2,32.6
774,Fred Davis,WAS,TE,7,0,0,0,1,0,24,325,0,0,0,0,0,4.7,32.6
776,Danny Trevathan,DEN,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,2,32.5
777,Damian Williams,TEN,WR,13,0,0,0,0,0,30,324,0,0,0,0,0,2.5,32.4
778,Robert Meachem,LAC,WR,15,0,0,0,-6,0,14,207,2,0,0,0,0,2.1,32.1
779,Lance Ball,DEN,RB,15,0,0,0,158,1,7,61,1,0,0,0,1,2.1,31.9
780,John Skelton,ARI,QB,7,1132,2,9,5,0,0,0,0,0,0,0,0,4.5,31.78
781,Armon Binns,MIA,WR,11,0,0,0,0,0,24,277,1,0,0,0,0,2.9,31.7
781,Evan Royster,WAS,RB,16,0,0,0,88,2,15,109,0,0,0,0,0,2,31.7
783,Eddie Royal,LAC,WR,10,0,0,0,22,0,23,234,1,0,0,0,0,3.2,31.6
784,Pat Angerer,IND,ILB,11,0,0,0,0,0,0,0,0,0,0,1,0,2.9,31.5
784,Delone Carter,IND,RB,10,0,0,0,122,3,1,13,0,0,0,0,0,3.2,31.5
786,Brice McCain,HOU,CB,12,0,0,0,0,0,0,0,0,0.5,1,0,0,2.6,31.4
787,Josh Brent,DAL,DT,12,0,0,0,0,0,0,0,0,1.5,0,1,0,2.6,31.3
787,Jerel Worthy,GB,DT,14,0,0,0,0,0,0,0,0,2.5,0,1,0,2.2,31.3
789,Santonio Holmes,NYJ,WR,4,0,0,0,0,0,20,272,1,0,0,0,0,7.8,31.2
790,Jerron McMillian,GB,FS,16,0,0,0,0,0,0,0,0,0,1,0,1,1.9,31
790,Kyle Bosworth,JAX,ILB,16,0,0,0,0,0,0,0,0,0,1,0,0,1.9,31
792,Robert Ayers Jr,DEN,DE,15,0,0,0,0,0,0,0,0,2,0,0,0,2.1,30.8
792,Devin Hester,CHI,WR,15,0,0,0,6,0,23,242,1,0,0,0,0,2.1,30.8
792,Sean Lissemore,DAL,NT,10,0,0,0,0,0,0,0,0,1,0,0,0,3.1,30.8
792,Marvin Jones Jr.,CIN,WR,11,0,0,0,47,0,18,201,1,0,0,0,0,2.8,30.8
796,Jason Snelling,ATL,RB,16,0,0,0,63,0,31,203,1,0,0,0,0,1.9,30.6
797,Davon House,GB,CB,9,0,0,0,0,0,0,0,0,1,0,0,0,3.4,30.3
798,Dwayne Harris,DAL,WR,16,0,0,0,0,0,17,222,1,0,0,0,0,1.9,30.2
799,Isaac Sopoaga,SF,NT,15,0,0,0,0,0,0,0,0,1,0,0,0,2,30.1
800,Tashaun Gipson Sr.,CLE,FS,10,0,0,0,0,0,0,0,0,0,1,0,0,3,30
800,Jonathan Casillas,NO,OLB,14,0,0,0,0,0,0,0,0,0,0,0,2,2.1,30
800,Drayton Florence,DET,CB,8,0,0,0,0,0,0,0,0,0,1,0,0,3.8,30
800,Jason Jones,SEA,DE,12,0,0,0,0,0,0,0,0,3,0,0,1,2.5,30
804,Sione Pouha,NYJ,NT,12,0,0,0,0,0,0,0,0,1,0,0,0,2.5,29.7
805,Ronald Bartell,DET,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,4.2,29.5
805,Cedric Thornton,PHI,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.8,29.5
805,Michael Robinson,SEA,RB,16,0,0,0,49,0,13,126,2,0,0,1,0,1.8,29.5
808,DuJuan Harris,GB,RB,4,0,0,0,157,2,2,17,0,0,0,0,0,7.4,29.4
809,Kyle Williams,SF,WR,11,0,0,0,21,0,14,212,1,0,0,0,0,2.7,29.3
809,Brodrick Bunkley,NO,NT,15,0,0,0,0,0,0,0,0,2.5,0,0,0,2,29.3
811,Will Allen,PIT,SS,16,0,0,0,0,0,0,0,0,0,0,1,0,1.8,29
811,Demario Davis,NYJ,OLB,16,0,0,0,0,0,0,0,0,0,0,0,1,1.8,29
